0.0000000	-2.2147785
0.010000000	-4.3606853
0.020000000	-4.5273751
0.030000000	-0.98718943
0.040000000	5.7910017
0.050000000	7.6162531
0.060000000	3.2535351
0.070000000	1.5336190
0.080000000	1.9595216
0.090000000	0.73593314
0.10000000	1.1619295
0.11000000	1.6321195
0.12000000	1.7412176
0.13000000	4.8005587
0.14000000	7.2083540
0.15000000	5.6752177
0.16000000	6.5026674
0.17000000	6.6967166
0.18000000	6.2608375
0.19000000	8.5764695
0.20000000	11.252774
0.21000000	11.573195
0.22000000	11.233690
0.23000000	11.145725
0.24000000	13.402460
0.25000000	13.711976
0.26000000	13.097702
0.27000000	14.655451
0.28000000	13.785030
0.29000000	15.194838
0.30000000	16.691910
0.31000000	15.549498
0.32000000	13.386329
0.33000000	13.166471
0.34000000	14.235773
0.35000000	14.451903
0.36000000	15.600395
0.37000000	16.083547
0.38000000	17.107349
0.39000000	16.089020
0.40000000	15.774731
0.41000000	16.119080
0.42000000	16.627519
0.43000000	16.295493
0.44000000	15.804305
0.45000000	16.810872
0.46000000	17.196089
0.47000000	16.485301
0.48000000	16.944442
0.49000000	17.531996
0.50000000	18.351625
0.51000000	18.976283
0.52000000	17.455394
0.53000000	17.734887
0.54000000	18.285762
0.55000000	17.522056
0.56000000	17.494162
0.57000000	17.566109
0.58000000	17.694984
0.59000000	18.181677
0.60000000	18.031732
0.61000000	16.872152
0.62000000	17.308173
0.63000000	17.988135
0.64000000	17.085343
0.65000000	17.276193
0.66000000	17.752118
0.67000000	17.440275
0.68000000	17.554921
0.69000000	18.319499
0.70000000	17.548612
0.71000000	16.107078
0.72000000	17.221201
0.73000000	16.377875
0.74000000	16.337278
0.75000000	16.134890
0.76000000	16.068235
0.77000000	16.653654
0.78000000	17.459828
0.79000000	17.030454
0.80000000	16.738284
0.81000000	16.738510
0.82000000	16.697189
0.83000000	16.430028
0.84000000	17.072392
0.85000000	16.304434
0.86000000	16.520637
0.87000000	17.031625
0.88000000	17.256312
0.89000000	16.605904
0.90000000	16.460760
0.91000000	16.436099
0.92000000	16.176914
0.93000000	16.020255
0.94000000	15.754926
0.95000000	16.625795
0.96000000	17.694264
0.97000000	17.224066
0.98000000	16.222382
0.99000000	16.679536
1.0000000	16.999729
1.0100000	16.663707
1.0200000	16.436291
1.0300000	16.098606
1.0400000	17.147460
1.0500000	17.526301
1.0600000	17.518287
1.0700000	17.646343
1.0800000	17.326113
1.0900000	17.256355
1.1000000	16.519771
1.1100000	16.896113
1.1200000	16.378313
1.1300000	16.673934
1.1400000	17.128392
1.1500000	16.851457
1.1600000	16.813233
1.1700000	16.897522
1.1800000	16.869715
1.1900000	17.056783
1.2000000	17.459847
1.2100000	17.559058
1.2200000	17.387892
1.2300000	17.215526
1.2400000	17.237443
1.2500000	17.759064
1.2600000	17.580744
1.2700000	17.155496
1.2800000	17.618073
1.2900000	17.410323
1.3000000	17.418989
1.3100000	18.060699
1.3200000	17.888007
1.3300000	17.104215
1.3400000	18.153295
1.3500000	18.284133
1.3600000	17.272229
1.3700000	17.618090
