0.0000000	209.01188
0.010000000	206.65099
0.020000000	206.53481
0.030000000	210.70294
0.040000000	217.86060
0.050000000	222.49616
0.060000000	220.95479
0.070000000	219.96456
0.080000000	219.62317
0.090000000	221.00515
0.10000000	226.19730
0.11000000	230.15743
0.12000000	238.43521
0.13000000	255.32104
0.14000000	288.19002
0.15000000	351.27245
0.16000000	442.47777
0.17000000	548.17215
0.18000000	665.68300
0.19000000	796.94253
0.20000000	930.96837
0.21000000	1045.5766
0.22000000	1126.5351
0.23000000	1188.2391
0.24000000	1242.7648
0.25000000	1289.4582
0.26000000	1331.7958
0.27000000	1369.7835
0.28000000	1398.0717
0.29000000	1424.3807
0.30000000	1446.3077
0.31000000	1461.8274
0.32000000	1472.3199
0.33000000	1479.7590
0.34000000	1485.1510
0.35000000	1488.0763
0.36000000	1492.4266
0.37000000	1495.5332
0.38000000	1501.2436
0.39000000	1507.6776
0.40000000	1518.4036
0.41000000	1531.3045
0.42000000	1546.9935
0.43000000	1564.1757
0.44000000	1581.4970
0.45000000	1599.9677
0.46000000	1618.7740
0.47000000	1634.6892
0.48000000	1650.5704
0.49000000	1665.2090
0.50000000	1678.2432
0.51000000	1687.6738
0.52000000	1692.4966
0.53000000	1698.0387
0.54000000	1703.9370
0.55000000	1707.7096
0.56000000	1710.4904
0.57000000	1711.9407
0.58000000	1714.7873
0.59000000	1719.1687
0.60000000	1721.9814
0.61000000	1723.9882
0.62000000	1727.9563
0.63000000	1731.5314
0.64000000	1732.8180
0.65000000	1735.8804
0.66000000	1738.9921
0.67000000	1740.4775
0.68000000	1742.1590
0.69000000	1746.3060
0.70000000	1749.7820
0.71000000	1751.2610
0.72000000	1754.7441
0.73000000	1757.4187
0.74000000	1761.1787
0.75000000	1764.6797
0.76000000	1767.7802
0.77000000	1772.6124
0.78000000	1777.5966
0.79000000	1780.4680
0.80000000	1784.5484
0.81000000	1788.3622
0.82000000	1792.3197
0.83000000	1796.0849
0.84000000	1800.1616
0.85000000	1803.7723
0.86000000	1808.6311
0.87000000	1813.9868
0.88000000	1818.3451
0.89000000	1822.2002
0.90000000	1827.3586
0.91000000	1831.5966
0.92000000	1835.3645
0.93000000	1840.3430
0.94000000	1845.2990
0.95000000	1849.7245
0.96000000	1855.0706
0.97000000	1859.9236
0.98000000	1863.2999
0.99000000	1868.2573
1.0000000	1874.2607
1.0100000	1879.1452
1.0200000	1884.2967
1.0300000	1888.7783
1.0400000	1894.6441
1.0500000	1899.0922
1.0600000	1903.3892
1.0700000	1908.3303
1.0800000	1912.2970
1.0900000	1916.2186
1.1000000	1920.0394
1.1100000	1924.6558
1.1200000	1929.0319
1.1300000	1933.8758
1.1400000	1938.3090
1.1500000	1941.9867
1.1600000	1945.2062
1.1700000	1948.8880
1.1800000	1952.4931
1.1900000	1955.5588
1.2000000	1958.4163
1.2100000	1961.5948
1.2200000	1966.2918
1.2300000	1970.1644
1.2400000	1972.7119
1.2500000	1975.1184
1.2600000	1977.9724
1.2700000	1980.5491
1.2800000	1983.2682
1.2900000	1986.3346
1.3000000	1989.6377
1.3100000	1993.4127
1.3200000	1996.3801
1.3300000	1998.4727
1.3400000	2002.8644
1.3500000	2006.6705
1.3600000	2009.5856
1.3700000	2013.4489
1.3800000	2017.9246
1.3900000	2021.0819
1.4000000	2025.1427
1.4100000	2029.4185
1.4200000	2033.5899
1.4300000	2038.6144
1.4400000	2044.1927
1.4500000	2051.0517
1.4600000	2057.1934
1.4700000	2062.6134
1.4800000	2066.8418
1.4900000	2071.6236
1.5000000	2077.6062
1.5100000	2083.0386
1.5200000	2089.7237
1.5300000	2096.3644
1.5400000	2103.8700
1.5500000	2111.5271
1.5600000	2120.6804
1.5700000	2129.4147
1.5800000	2138.5125
1.5900000	2147.6221
1.6000000	2157.8892
1.6100000	2169.1756
1.6200000	2179.4405
1.6300000	2190.4520
1.6400000	2203.4341
1.6500000	2215.8318
1.6600000	2228.6646
1.6700000	2242.8741
1.6800000	2257.8709
1.6900000	2272.9749
1.7000000	2287.9007
1.7100000	2301.7403
1.7200000	2315.9210
1.7300000	2331.7238
1.7400000	2349.7038
1.7500000	2366.6833
1.7600000	2384.7021
1.7700000	2403.8388
1.7800000	2423.3171
1.7900000	2443.8746
1.8000000	2465.3530
1.8100000	2488.8736
1.8200000	2513.5825
1.8300000	2535.7552
1.8400000	2554.7247
1.8500000	2574.5025
1.8600000	2596.5232
