0.0000000	0.0000000
0.010000000	95.258869
0.020000000	94.742529
0.030000000	99.577058
0.040000000	99.639307
0.050000000	100.89232
0.060000000	102.86076
0.070000000	104.88939
0.080000000	104.17495
0.090000000	106.09455
0.10000000	108.63024
0.11000000	109.61291
0.12000000	115.49692
0.13000000	131.29517
0.14000000	160.02960
0.15000000	201.69924
0.16000000	252.80240
0.17000000	304.25993
0.18000000	346.51295
0.19000000	362.56004
0.20000000	361.08928
0.21000000	357.58465
0.22000000	356.01959
0.23000000	358.94220
0.24000000	367.00842
0.25000000	371.33803
0.26000000	382.90218
0.27000000	391.23988
0.28000000	399.14492
0.29000000	407.42449
0.30000000	416.20151
0.31000000	422.54758
0.32000000	428.17595
0.33000000	435.99853
0.34000000	441.58799
0.35000000	448.77475
0.36000000	458.11826
0.37000000	468.01314
0.38000000	476.96528
0.39000000	487.64503
0.40000000	499.16734
0.41000000	511.80329
0.42000000	525.86841
0.43000000	539.56586
0.44000000	551.38450
0.45000000	562.81636
0.46000000	574.78472
0.47000000	584.15115
0.48000000	592.56122
0.49000000	599.48729
0.50000000	604.41295
0.51000000	607.43188
0.52000000	610.94520
0.53000000	614.32994
0.54000000	617.66775
0.55000000	621.41064
0.56000000	622.96669
0.57000000	624.44664
0.58000000	625.97509
0.59000000	628.74474
0.60000000	631.33809
0.61000000	633.96681
0.62000000	637.61615
0.63000000	639.65806
0.64000000	640.70881
0.65000000	642.62606
0.66000000	644.32581
0.67000000	646.91270
0.68000000	648.97548
0.69000000	650.54969
0.70000000	652.27132
0.71000000	654.42883
0.72000000	656.13179
0.73000000	657.79446
0.74000000	659.51200
0.75000000	662.48369
0.76000000	663.47395
0.77000000	665.09785
0.78000000	666.79858
0.79000000	668.88764
0.80000000	670.89304
0.81000000	672.04301
0.82000000	673.57129
0.83000000	675.91006
0.84000000	677.88741
0.85000000	679.85462
0.86000000	682.05599
0.87000000	683.86153
0.88000000	685.93691
0.89000000	687.06219
0.90000000	688.36722
0.91000000	690.35361
0.92000000	692.45581
0.93000000	693.78329
0.94000000	695.41186
0.95000000	697.18105
0.96000000	698.67807
0.97000000	700.76793
0.98000000	702.20702
0.99000000	704.03547
1.0000000	706.63554
1.0100000	707.98496
1.0200000	708.57738
1.0300000	710.62977
1.0400000	712.04483
1.0500000	714.42448
1.0600000	716.20641
1.0700000	717.61659
1.0800000	719.45259
1.0900000	722.60405
1.1000000	724.51518
1.1100000	725.70218
1.1200000	726.82190
1.1300000	726.90616
1.1400000	727.90877
1.1500000	729.88881
1.1600000	731.76908
1.1700000	734.13495
1.1800000	736.08041
1.1900000	738.07108
1.2000000	739.35474
1.2100000	740.48471
1.2200000	740.84201
1.2300000	742.37378
1.2400000	744.85107
1.2500000	746.54741
1.2600000	748.61816
1.2700000	750.23905
1.2800000	752.98319
1.2900000	754.35207
1.3000000	755.51519
1.3100000	757.53614
1.3200000	760.16243
